FREQ,REF_AREA,SEASONAL_ADJUST,INDICATOR,ACTIVITY,TIME_PERIOD,OBS_VALUE,BASE_PER
Q,GR,W,LCI_T,OTS,2000-Q2,84.7,2012
Q,GR,W,LCI_T,PTS,2000-Q2,87.2,2012
Q,GR,W,LCI_WAG,B,2000-Q2,68.9,2012
Q,GR,W,LCI_WAG,C,2000-Q2,90.4,2012
Q,GR,W,LCI_WAG,D,2000-Q2,51.3,2012
Q,GR,W,LCI_WAG,E,2000-Q2,68.4,2012
Q,GR,W,LCI_WAG,F,2000-Q2,90,2012
Q,GR,W,LCI_WAG,G,2000-Q2,62.6,2012
Q,GR,W,LCI_WAG,H,2000-Q2,83.1,2012
Q,GR,W,LCI_WAG,I,2000-Q2,95.8,2012
Q,GR,W,LCI_WAG,J,2000-Q2,83.3,2012
Q,GR,W,LCI_WAG,L,2000-Q2,43.3,2012
Q,GR,W,LCI_WAG,K,2000-Q2,94.7,2012
Q,GR,W,LCI_WAG,M,2000-Q2,66.7,2012
Q,GR,W,LCI_WAG,N,2000-Q2,73.1,2012
Q,GR,W,LCI_WAG,O,2000-Q2,78,2012
Q,GR,W,LCI_WAG,P,2000-Q2,87.8,2012
Q,GR,W,LCI_WAG,Q,2000-Q2,95.1,2012
Q,GR,W,LCI_WAG,R,2000-Q2,78.7,2012
Q,GR,W,LCI_WAG,S,2000-Q2,77.6,2012
Q,GR,W,LCI_WAG,BTE,2000-Q2,79.5,2012
Q,GR,W,LCI_WAG,BTF,2000-Q2,81.8,2012
Q,GR,W,LCI_WAG,BTN,2000-Q2,77.3,2012
Q,GR,W,LCI_WAG,BTS,2000-Q2,79.1,2012
Q,GR,W,LCI_WAG,GTJ,2000-Q2,72.6,2012
Q,GR,W,LCI_WAG,GTN,2000-Q2,75.6,2012
Q,GR,W,LCI_WAG,KTN,2000-Q2,83.3,2012
Q,GR,W,LCI_WAG,OTS,2000-Q2,83,2012
Q,GR,W,LCI_WAG,PTS,2000-Q2,86.9,2012
Q,GR,W,LCI_O,B,2000-Q2,142.2,2012
Q,GR,W,LCI_O,C,2000-Q2,76.8,2012
Q,GR,W,LCI_O,D,2000-Q2,58.1,2012
Q,GR,W,LCI_O,E,2000-Q2,66.5,2012
Q,GR,W,LCI_O,F,2000-Q2,76.6,2012
Q,GR,W,LCI_O,G,2000-Q2,107.6,2012
Q,GR,W,LCI_O,H,2000-Q2,65.4,2012
Q,GR,W,LCI_O,I,2000-Q2,81.4,2012
Q,GR,W,LCI_O,J,2000-Q2,69.7,2012
Q,GR,W,LCI_O,K,2000-Q2,77.6,2012
Q,GR,W,LCI_O,L,2000-Q2,28.2,2012
Q,GR,W,LCI_O,M,2000-Q2,43.1,2012
Q,GR,W,LCI_O,N,2000-Q2,56.7,2012
Q,GR,W,LCI_O,O,2000-Q2,93.2,2012
Q,GR,W,LCI_O,P,2000-Q2,79.7,2012
Q,GR,W,LCI_O,Q,2000-Q2,123.3,2012
Q,GR,W,LCI_O,R,2000-Q2,241.8,2012
Q,GR,W,LCI_O,S,2000-Q2,108.2,2012
Q,GR,W,LCI_O,BTE,2000-Q2,74.5,2012
Q,GR,W,LCI_O,BTF,2000-Q2,75.2,2012
Q,GR,W,LCI_O,BTN,2000-Q2,80.2,2012
Q,GR,W,LCI_O,BTS,2000-Q2,83.5,2012
Q,GR,W,LCI_O,GTJ,2000-Q2,91.3,2012
Q,GR,W,LCI_O,GTN,2000-Q2,82.8,2012
Q,GR,W,LCI_O,KTN,2000-Q2,66.6,2012
Q,GR,W,LCI_O,OTS,2000-Q2,90.7,2012
Q,GR,W,LCI_O,PTS,2000-Q2,88.8,2012
Q,GR,N,LCI_T,B,2000-Q3,79.3,2012
Q,GR,N,LCI_T,C,2000-Q3,91.4,2012
Q,GR,N,LCI_T,D,2000-Q3,55.4,2012
Q,GR,N,LCI_T,E,2000-Q3,74,2012
Q,GR,N,LCI_T,F,2000-Q3,86.3,2012
Q,GR,N,LCI_T,G,2000-Q3,76.1,2012
Q,GR,N,LCI_T,H,2000-Q3,80.9,2012
Q,GR,N,LCI_T,I,2000-Q3,95.2,2012
Q,GR,N,LCI_T,J,2000-Q3,84.5,2012
Q,GR,N,LCI_T,K,2000-Q3,94,2012
Q,GR,N,LCI_T,L,2000-Q3,27.5,2012
Q,GR,N,LCI_T,M,2000-Q3,63.9,2012
Q,GR,N,LCI_T,N,2000-Q3,72,2012
Q,GR,N,LCI_T,O,2000-Q3,79.1,2012
Q,GR,N,LCI_T,P,2000-Q3,109.3,2012
Q,GR,N,LCI_T,Q,2000-Q3,102,2012
Q,GR,N,LCI_T,R,2000-Q3,91.4,2012
Q,GR,N,LCI_T,S,2000-Q3,82.8,2012
Q,GR,N,LCI_T,BTE,2000-Q3,82.6,2012
Q,GR,N,LCI_T,BTF,2000-Q3,83.7,2012
Q,GR,N,LCI_T,BTN,2000-Q3,81.3,2012
Q,GR,N,LCI_T,BTS,2000-Q3,84.2,2012
Q,GR,N,LCI_T,GTJ,2000-Q3,79.7,2012
Q,GR,N,LCI_T,GTN,2000-Q3,80.5,2012
Q,GR,N,LCI_T,KTN,2000-Q3,82.5,2012
Q,GR,N,LCI_T,OTS,2000-Q3,90.5,2012
Q,GR,N,LCI_T,PTS,2000-Q3,101.6,2012
Q,GR,N,LCI_WAG,B,2000-Q3,70.5,2012
Q,GR,N,LCI_WAG,C,2000-Q3,94.3,2012
Q,GR,N,LCI_WAG,D,2000-Q3,53.5,2012
Q,GR,N,LCI_WAG,E,2000-Q3,75,2012
Q,GR,N,LCI_WAG,F,2000-Q3,89.6,2012
Q,GR,N,LCI_WAG,G,2000-Q3,66.5,2012
Q,GR,N,LCI_WAG,H,2000-Q3,85.3,2012
Q,GR,N,LCI_WAG,I,2000-Q3,97.9,2012
Q,GR,N,LCI_WAG,J,2000-Q3,86.4,2012
Q,GR,N,LCI_WAG,K,2000-Q3,99.2,2012
Q,GR,N,LCI_WAG,L,2000-Q3,30.1,2012
Q,GR,N,LCI_WAG,M,2000-Q3,69.6,2012
Q,GR,N,LCI_WAG,N,2000-Q3,75.2,2012
Q,GR,N,LCI_WAG,O,2000-Q3,82.5,2012
Q,GR,N,LCI_WAG,P,2000-Q3,111.6,2012
Q,GR,N,LCI_WAG,Q,2000-Q3,98.5,2012
Q,GR,N,LCI_WAG,R,2000-Q3,82,2012
Q,GR,N,LCI_WAG,S,2000-Q3,79.6,2012
Q,GR,N,LCI_WAG,BTE,2000-Q3,83.7,2012
Q,GR,N,LCI_WAG,BTF,2000-Q3,85.2,2012
Q,GR,N,LCI_WAG,BTN,2000-Q3,80.7,2012
Q,GR,N,LCI_WAG,BTS,2000-Q3,84.5,2012
Q,GR,N,LCI_WAG,GTJ,2000-Q3,75.9,2012
Q,GR,N,LCI_WAG,GTN,2000-Q3,79,2012
Q,GR,N,LCI_WAG,KTN,2000-Q3,86.9,2012
Q,GR,N,LCI_WAG,OTS,2000-Q3,91.8,2012
Q,GR,N,LCI_WAG,PTS,2000-Q3,99.9,2012
Q,GR,N,LCI_O,B,2000-Q3,141.6,2012
Q,GR,N,LCI_O,C,2000-Q3,80.4,2012
Q,GR,N,LCI_O,D,2000-Q3,61.1,2012
Q,GR,N,LCI_O,E,2000-Q3,72.7,2012
Q,GR,N,LCI_O,F,2000-Q3,76.1,2012
Q,GR,N,LCI_O,G,2000-Q3,114.2,2012
Q,GR,N,LCI_O,H,2000-Q3,66,2012
Q,GR,N,LCI_O,I,2000-Q3,81.9,2012
Q,GR,N,LCI_O,J,2000-Q3,72.4,2012
Q,GR,N,LCI_O,K,2000-Q3,81.1,2012
Q,GR,N,LCI_O,L,2000-Q3,19.2,2012
Q,GR,N,LCI_O,M,2000-Q3,44.7,2012
Q,GR,N,LCI_O,N,2000-Q3,58.9,2012
Q,GR,N,LCI_O,O,2000-Q3,68.2,2012
Q,GR,N,LCI_O,P,2000-Q3,103.5,2012
Q,GR,N,LCI_O,Q,2000-Q3,135,2012
Q,GR,N,LCI_O,R,2000-Q3,246.2,2012
Q,GR,N,LCI_O,S,2000-Q3,111.8,2012
Q,GR,N,LCI_O,BTE,2000-Q3,78.1,2012
Q,GR,N,LCI_O,BTF,2000-Q3,77.9,2012
Q,GR,N,LCI_O,BTN,2000-Q3,83.6,2012
Q,GR,N,LCI_O,BTS,2000-Q3,83.1,2012
Q,GR,N,LCI_O,GTJ,2000-Q3,95.4,2012
Q,GR,N,LCI_O,GTN,2000-Q3,86.6,2012
Q,GR,N,LCI_O,KTN,2000-Q3,69.5,2012
Q,GR,N,LCI_O,OTS,2000-Q3,84.9,2012
Q,GR,N,LCI_O,PTS,2000-Q3,110.2,2012
Q,GR,Y,LCI_T,B,2000-Q3,78.3,2012
Q,GR,Y,LCI_T,C,2000-Q3,89.7,2012
Q,GR,Y,LCI_T,D,2000-Q3,55.6,2012
Q,GR,Y,LCI_T,E,2000-Q3,70.7,2012
Q,GR,Y,LCI_T,F,2000-Q3,87.8,2012
Q,GR,Y,LCI_T,G,2000-Q3,74.6,2012
Q,GR,Y,LCI_T,H,2000-Q3,79.4,2012
Q,GR,Y,LCI_T,I,2000-Q3,97,2012
Q,GR,Y,LCI_T,J,2000-Q3,83.7,2012
Q,GR,Y,LCI_T,L,2000-Q3,78.9,2012
Q,GR,Y,LCI_T,K,2000-Q3,92.3,2012
Q,GR,Y,LCI_T,M,2000-Q3,64.6,2012
Q,GR,Y,LCI_T,N,2000-Q3,71.9,2012
Q,GR,Y,LCI_T,O,2000-Q3,78.9,2012
Q,GR,Y,LCI_T,P,2000-Q3,88.9,2012
Q,GR,Y,LCI_T,Q,2000-Q3,95.3,2012
Q,GR,Y,LCI_T,R,2000-Q3,95.6,2012
Q,GR,Y,LCI_T,S,2000-Q3,82.7,2012
Q,GR,Y,LCI_T,BTE,2000-Q3,81.4,2012
Q,GR,Y,LCI_T,BTF,2000-Q3,83,2012
Q,GR,Y,LCI_T,BTN,2000-Q3,80.4,2012
Q,GR,Y,LCI_T,BTS,2000-Q3,81.6,2012
Q,GR,Y,LCI_T,GTJ,2000-Q3,78.7,2012
Q,GR,Y,LCI_T,GTN,2000-Q3,79.7,2012
Q,GR,Y,LCI_T,KTN,2000-Q3,81.8,2012
Q,GR,Y,LCI_T,OTS,2000-Q3,84.2,2012
Q,GR,Y,LCI_T,PTS,2000-Q3,89.1,2012
Q,GR,Y,LCI_WAG,B,2000-Q3,69.7,2012
Q,GR,Y,LCI_WAG,C,2000-Q3,92.4,2012
Q,GR,Y,LCI_WAG,D,2000-Q3,54,2012
Q,GR,Y,LCI_WAG,E,2000-Q3,71.3,2012
Q,GR,Y,LCI_WAG,F,2000-Q3,91.4,2012
Q,GR,Y,LCI_WAG,G,2000-Q3,66.7,2012
Q,GR,Y,LCI_WAG,H,2000-Q3,85.2,2012
Q,GR,Y,LCI_WAG,I,2000-Q3,99.7,2012
Q,GR,Y,LCI_WAG,J,2000-Q3,85.8,2012
Q,GR,Y,LCI_WAG,L,2000-Q3,89.8,2012
Q,GR,Y,LCI_WAG,K,2000-Q3,96.3,2012
Q,GR,Y,LCI_WAG,M,2000-Q3,69.9,2012
Q,GR,Y,LCI_WAG,N,2000-Q3,75,2012
Q,GR,Y,LCI_WAG,O,2000-Q3,78.8,2012
Q,GR,Y,LCI_WAG,P,2000-Q3,91.7,2012
Q,GR,Y,LCI_WAG,Q,2000-Q3,91.9,2012
Q,GR,Y,LCI_WAG,R,2000-Q3,85.8,2012
Q,GR,Y,LCI_WAG,S,2000-Q3,79.4,2012
Q,GR,Y,LCI_WAG,BTE,2000-Q3,82.3,2012
Q,GR,Y,LCI_WAG,BTF,2000-Q3,84.4,2012
Q,GR,Y,LCI_WAG,BTN,2000-Q3,80.3,2012
Q,GR,Y,LCI_WAG,BTS,2000-Q3,81.5,2012
Q,GR,Y,LCI_WAG,GTJ,2000-Q3,76,2012
Q,GR,Y,LCI_WAG,GTN,2000-Q3,78.7,2012
Q,GR,Y,LCI_WAG,KTN,2000-Q3,85.6,2012
Q,GR,Y,LCI_WAG,OTS,2000-Q3,84,2012
Q,GR,Y,LCI_WAG,PTS,2000-Q3,88.5,2012
Q,GR,Y,LCI_O,B,2000-Q3,138.3,2012
Q,GR,Y,LCI_O,C,2000-Q3,79.4,2012
Q,GR,Y,LCI_O,D,2000-Q3,59.1,2012
Q,GR,Y,LCI_O,E,2000-Q3,69.3,2012
Q,GR,Y,LCI_O,F,2000-Q3,76.3,2012
Q,GR,Y,LCI_O,G,2000-Q3,105.8,2012
Q,GR,Y,LCI_O,H,2000-Q3,61.8,2012
Q,GR,Y,LCI_O,I,2000-Q3,83.8,2012
Q,GR,Y,LCI_O,J,2000-Q3,72,2012
Q,GR,Y,LCI_O,L,2000-Q3,45,2012
Q,GR,Y,LCI_O,K,2000-Q3,81.8,2012
Q,GR,Y,LCI_O,M,2000-Q3,46.5,2012
Q,GR,Y,LCI_O,N,2000-Q3,58.9,2012
Q,GR,Y,LCI_O,O,2000-Q3,78.6,2012
Q,GR,Y,LCI_O,P,2000-Q3,81.9,2012
Q,GR,Y,LCI_O,Q,2000-Q3,136.2,2012
Q,GR,Y,LCI_O,R,2000-Q3,258.9,2012
Q,GR,Y,LCI_O,S,2000-Q3,111.8,2012
Q,GR,Y,LCI_O,BTE,2000-Q3,77.1,2012
Q,GR,Y,LCI_O,BTF,2000-Q3,77.2,2012
Q,GR,Y,LCI_O,BTN,2000-Q3,81.2,2012
Q,GR,Y,LCI_O,BTS,2000-Q3,82.1,2012
Q,GR,Y,LCI_O,GTJ,2000-Q3,89.6,2012
Q,GR,Y,LCI_O,GTN,2000-Q3,83.3,2012
Q,GR,Y,LCI_O,KTN,2000-Q3,70.4,2012
Q,GR,Y,LCI_O,OTS,2000-Q3,84.4,2012
Q,GR,Y,LCI_O,PTS,2000-Q3,91.6,2012
Q,GR,W,LCI_T,B,2000-Q3,79.9,2012
Q,GR,W,LCI_T,C,2000-Q3,90.5,2012
Q,GR,W,LCI_T,D,2000-Q3,54.6,2012
Q,GR,W,LCI_T,E,2000-Q3,75.6,2012
Q,GR,W,LCI_T,F,2000-Q3,85.1,2012
Q,GR,W,LCI_T,G,2000-Q3,75.4,2012
Q,GR,W,LCI_T,H,2000-Q3,80.4,2012
Q,GR,W,LCI_T,I,2000-Q3,93.9,2012
Q,GR,W,LCI_T,J,2000-Q3,83.9,2012
Q,GR,W,LCI_T,K,2000-Q3,93.4,2012
Q,GR,W,LCI_T,L,2000-Q3,27.5,2012
Q,GR,W,LCI_T,M,2000-Q3,63.1,2012
Q,GR,W,LCI_T,N,2000-Q3,70.7,2012
Q,GR,W,LCI_T,O,2000-Q3,86.8,2012
Q,GR,W,LCI_T,P,2000-Q3,111,2012
Q,GR,W,LCI_T,Q,2000-Q3,106.3,2012
Q,GR,W,LCI_T,R,2000-Q3,91.7,2012
Q,GR,W,LCI_T,S,2000-Q3,83.8,2012
Q,GR,W,LCI_T,BTE,2000-Q3,81.7,2012
Q,GR,W,LCI_T,BTF,2000-Q3,82.7,2012
Q,GR,W,LCI_T,BTN,2000-Q3,80.4,2012
Q,GR,W,LCI_T,BTS,2000-Q3,85.4,2012
Q,GR,W,LCI_T,GTJ,2000-Q3,79,2012
Q,GR,W,LCI_T,GTN,2000-Q3,79.8,2012
Q,GR,W,LCI_T,KTN,2000-Q3,81.6,2012
Q,GR,W,LCI_T,OTS,2000-Q3,95.5,2012
Q,GR,W,LCI_T,PTS,2000-Q3,103.8,2012
Q,GR,W,LCI_WAG,B,2000-Q3,71.1,2012
Q,GR,W,LCI_WAG,C,2000-Q3,93.4,2012
Q,GR,W,LCI_WAG,D,2000-Q3,52.7,2012
Q,GR,W,LCI_WAG,E,2000-Q3,77,2012
Q,GR,W,LCI_WAG,F,2000-Q3,88.3,2012
Q,GR,W,LCI_WAG,G,2000-Q3,66.2,2012
Q,GR,W,LCI_WAG,H,2000-Q3,84.2,2012
Q,GR,W,LCI_WAG,I,2000-Q3,96.7,2012
Q,GR,W,LCI_WAG,J,2000-Q3,85.5,2012
Q,GR,W,LCI_WAG,L,2000-Q3,29.9,2012
Q,GR,W,LCI_WAG,K,2000-Q3,99,2012
Q,GR,W,LCI_WAG,M,2000-Q3,68.6,2012
Q,GR,W,LCI_WAG,N,2000-Q3,73.5,2012
Q,GR,W,LCI_WAG,O,2000-Q3,83.1,2012
Q,GR,W,LCI_WAG,P,2000-Q3,113.7,2012
Q,GR,W,LCI_WAG,Q,2000-Q3,102.9,2012
Q,GR,W,LCI_WAG,R,2000-Q3,81.9,2012
Q,GR,W,LCI_WAG,S,2000-Q3,81.2,2012
Q,GR,W,LCI_WAG,BTE,2000-Q3,82.7,2012
Q,GR,W,LCI_WAG,BTF,2000-Q3,84.1,2012
Q,GR,W,LCI_WAG,BTN,2000-Q3,79.8,2012
Q,GR,W,LCI_WAG,BTS,2000-Q3,84.4,2012
Q,GR,W,LCI_WAG,GTJ,2000-Q3,75.2,2012
Q,GR,W,LCI_WAG,GTN,2000-Q3,78.2,2012
Q,GR,W,LCI_WAG,KTN,2000-Q3,86.1,2012
Q,GR,W,LCI_WAG,OTS,2000-Q3,93.4,2012
Q,GR,W,LCI_WAG,PTS,2000-Q3,102.4,2012
Q,GR,W,LCI_O,B,2000-Q3,143.1,2012
Q,GR,W,LCI_O,C,2000-Q3,79.7,2012
Q,GR,W,LCI_O,D,2000-Q3,61.7,2012
Q,GR,W,LCI_O,E,2000-Q3,73.3,2012
Q,GR,W,LCI_O,F,2000-Q3,75.4,2012
Q,GR,W,LCI_O,G,2000-Q3,112,2012
Q,GR,W,LCI_O,H,2000-Q3,67.1,2012
Q,GR,W,LCI_O,I,2000-Q3,80.5,2012
Q,GR,W,LCI_O,J,2000-Q3,72.8,2012
Q,GR,W,LCI_O,K,2000-Q3,79.6,2012
Q,GR,W,LCI_O,L,2000-Q3,19.4,2012
Q,GR,W,LCI_O,M,2000-Q3,44.7,2012
Q,GR,W,LCI_O,N,2000-Q3,59.3,2012
Q,GR,W,LCI_O,O,2000-Q3,97.4,2012
Q,GR,W,LCI_O,P,2000-Q3,104.5,2012
Q,GR,W,LCI_O,Q,2000-Q3,130.5,2012
Q,GR,W,LCI_O,R,2000-Q3,243,2012
Q,GR,W,LCI_O,S,2000-Q3,108.2,2012
Q,GR,W,LCI_O,BTE,2000-Q3,77.4,2012
Q,GR,W,LCI_O,BTF,2000-Q3,77.1,2012
Q,GR,W,LCI_O,BTN,2000-Q3,82.7,2012
Q,GR,W,LCI_O,BTS,2000-Q3,89.3,2012
Q,GR,W,LCI_O,GTJ,2000-Q3,94.6,2012
Q,GR,W,LCI_O,GTN,2000-Q3,85.7,2012
Q,GR,W,LCI_O,KTN,2000-Q3,68.6,2012
Q,GR,W,LCI_O,OTS,2000-Q3,103,2012
Q,GR,W,LCI_O,PTS,2000-Q3,110.7,2012
Q,GR,N,LCI_T,B,2000-Q4,88.2,2012
Q,GR,N,LCI_T,C,2000-Q4,104.3,2012
Q,GR,N,LCI_T,D,2000-Q4,70.1,2012
Q,GR,N,LCI_T,E,2000-Q4,99.2,2012
Q,GR,N,LCI_T,F,2000-Q4,101.9,2012
Q,GR,N,LCI_T,G,2000-Q4,85.9,2012
Q,GR,N,LCI_T,H,2000-Q4,92,2012
Q,GR,N,LCI_T,I,2000-Q4,112.2,2012
Q,GR,N,LCI_T,J,2000-Q4,96.5,2012
Q,GR,N,LCI_T,K,2000-Q4,108.4,2012
Q,GR,N,LCI_T,L,2000-Q4,99.1,2012
Q,GR,N,LCI_T,M,2000-Q4,73.7,2012
Q,GR,N,LCI_T,N,2000-Q4,82.9,2012
Q,GR,N,LCI_T,O,2000-Q4,79.1,2012
Q,GR,N,LCI_T,P,2000-Q4,112.5,2012
Q,GR,N,LCI_T,Q,2000-Q4,115.6,2012
Q,GR,N,LCI_T,R,2000-Q4,106.4,2012
Q,GR,N,LCI_T,S,2000-Q4,96.3,2012
Q,GR,N,LCI_T,BTE,2000-Q4,96.3,2012
Q,GR,N,LCI_T,BTF,2000-Q4,97.8,2012
Q,GR,N,LCI_T,BTN,2000-Q4,93.6,2012
Q,GR,N,LCI_T,BTS,2000-Q4,93.5,2012
Q,GR,N,LCI_T,GTJ,2000-Q4,90.7,2012
Q,GR,N,LCI_T,GTN,2000-Q4,92,2012
Q,GR,N,LCI_T,KTN,2000-Q4,95.3,2012
Q,GR,N,LCI_T,OTS,2000-Q4,94.4,2012
Q,GR,N,LCI_T,PTS,2000-Q4,109.5,2012
Q,GR,N,LCI_WAG,B,2000-Q4,78.4,2012
Q,GR,N,LCI_WAG,C,2000-Q4,107.6,2012
Q,GR,N,LCI_WAG,D,2000-Q4,67.7,2012
Q,GR,N,LCI_WAG,E,2000-Q4,100.6,2012
Q,GR,N,LCI_WAG,F,2000-Q4,105.8,2012
Q,GR,N,LCI_WAG,G,2000-Q4,75,2012
Q,GR,N,LCI_WAG,H,2000-Q4,96.9,2012
Q,GR,N,LCI_WAG,I,2000-Q4,115.3,2012
Q,GR,N,LCI_WAG,J,2000-Q4,98.7,2012
Q,GR,N,LCI_WAG,K,2000-Q4,114.3,2012
Q,GR,N,LCI_WAG,L,2000-Q4,108.6,2012
Q,GR,N,LCI_WAG,M,2000-Q4,80.3,2012
Q,GR,N,LCI_WAG,N,2000-Q4,86.5,2012
Q,GR,N,LCI_WAG,O,2000-Q4,82.5,2012
Q,GR,N,LCI_WAG,P,2000-Q4,115,2012
Q,GR,N,LCI_WAG,Q,2000-Q4,111.7,2012
Q,GR,N,LCI_WAG,R,2000-Q4,95.4,2012
Q,GR,N,LCI_WAG,S,2000-Q4,92.6,2012
Q,GR,N,LCI_WAG,BTE,2000-Q4,97.7,2012
Q,GR,N,LCI_WAG,BTF,2000-Q4,99.7,2012
Q,GR,N,LCI_WAG,BTN,2000-Q4,93.1,2012
Q,GR,N,LCI_WAG,BTS,2000-Q4,94,2012
Q,GR,N,LCI_WAG,GTJ,2000-Q4,86.4,2012
Q,GR,N,LCI_WAG,GTN,2000-Q4,90.3,2012
Q,GR,N,LCI_WAG,KTN,2000-Q4,100.4,2012
Q,GR,N,LCI_WAG,OTS,2000-Q4,96.1,2012
Q,GR,N,LCI_WAG,PTS,2000-Q4,108.3,2012
Q,GR,N,LCI_O,B,2000-Q4,157.2,2012
Q,GR,N,LCI_O,C,2000-Q4,91.6,2012
Q,GR,N,LCI_O,D,2000-Q4,77.4,2012
Q,GR,N,LCI_O,E,2000-Q4,97.6,2012
Q,GR,N,LCI_O,F,2000-Q4,90,2012
Q,GR,N,LCI_O,G,2000-Q4,129,2012
Q,GR,N,LCI_O,H,2000-Q4,75.1,2012
Q,GR,N,LCI_O,I,2000-Q4,96.4,2012
Q,GR,N,LCI_O,J,2000-Q4,82.7,2012
Q,GR,N,LCI_O,K,2000-Q4,93.6,2012
Q,GR,N,LCI_O,L,2000-Q4,69.3,2012
Q,GR,N,LCI_O,M,2000-Q4,51.5,2012
Q,GR,N,LCI_O,N,2000-Q4,67.8,2012
Q,GR,N,LCI_O,O,2000-Q4,68.2,2012
Q,GR,N,LCI_O,P,2000-Q4,106.4,2012
Q,GR,N,LCI_O,Q,2000-Q4,153.3,2012
Q,GR,N,LCI_O,R,2000-Q4,286.6,2012
Q,GR,N,LCI_O,S,2000-Q4,130.1,2012
Q,GR,N,LCI_O,BTE,2000-Q4,90.2,2012
Q,GR,N,LCI_O,BTF,2000-Q4,90.5,2012
Q,GR,N,LCI_O,BTN,2000-Q4,95.9,2012
Q,GR,N,LCI_O,BTS,2000-Q4,91.5,2012
Q,GR,N,LCI_O,GTJ,2000-Q4,108.3,2012
Q,GR,N,LCI_O,GTN,2000-Q4,98.8,2012
Q,GR,N,LCI_O,KTN,2000-Q4,80.3,2012
Q,GR,N,LCI_O,OTS,2000-Q4,87.1,2012
Q,GR,N,LCI_O,PTS,2000-Q4,115.9,2012
Q,GR,Y,LCI_T,B,2000-Q4,78.2,2012
Q,GR,Y,LCI_T,C,2000-Q4,90.3,2012
Q,GR,Y,LCI_T,D,2000-Q4,63.5,2012
Q,GR,Y,LCI_T,E,2000-Q4,85.3,2012
Q,GR,Y,LCI_T,F,2000-Q4,91.1,2012
Q,GR,Y,LCI_T,G,2000-Q4,74.2,2012
Q,GR,Y,LCI_T,H,2000-Q4,78.3,2012
Q,GR,Y,LCI_T,I,2000-Q4,97.6,2012
Q,GR,Y,LCI_T,J,2000-Q4,84.7,2012
Q,GR,Y,LCI_T,L,2000-Q4,90.8,2012
Q,GR,Y,LCI_T,K,2000-Q4,97.6,2012
Q,GR,Y,LCI_T,M,2000-Q4,68.3,2012
Q,GR,Y,LCI_T,N,2000-Q4,76.6,2012
Q,GR,Y,LCI_T,O,2000-Q4,80.3,2012
Q,GR,Y,LCI_T,P,2000-Q4,95.4,2012
Q,GR,Y,LCI_T,Q,2000-Q4,95.3,2012
Q,GR,Y,LCI_T,R,2000-Q4,99.7,2012
Q,GR,Y,LCI_T,S,2000-Q4,87.8,2012
Q,GR,Y,LCI_T,BTE,2000-Q4,84.1,2012
Q,GR,Y,LCI_T,BTF,2000-Q4,85.8,2012
Q,GR,Y,LCI_T,BTN,2000-Q4,82.2,2012
Q,GR,Y,LCI_T,BTS,2000-Q4,83.8,2012
Q,GR,Y,LCI_T,GTJ,2000-Q4,78.6,2012
Q,GR,Y,LCI_T,GTN,2000-Q4,80.8,2012
Q,GR,Y,LCI_T,KTN,2000-Q4,86.6,2012
Q,GR,Y,LCI_T,OTS,2000-Q4,87.2,2012
Q,GR,Y,LCI_T,PTS,2000-Q4,93.6,2012
Q,GR,Y,LCI_WAG,B,2000-Q4,70,2012
Q,GR,Y,LCI_WAG,C,2000-Q4,92.9,2012
Q,GR,Y,LCI_WAG,D,2000-Q4,60.8,2012
Q,GR,Y,LCI_WAG,E,2000-Q4,85.6,2012
Q,GR,Y,LCI_WAG,F,2000-Q4,91.4,2012
Q,GR,Y,LCI_WAG,G,2000-Q4,66.7,2012
Q,GR,Y,LCI_WAG,H,2000-Q4,83.9,2012
Q,GR,Y,LCI_WAG,I,2000-Q4,100.1,2012
Q,GR,Y,LCI_WAG,J,2000-Q4,86.6,2012
Q,GR,Y,LCI_WAG,L,2000-Q4,102.4,2012
Q,GR,Y,LCI_WAG,K,2000-Q4,102.3,2012
Q,GR,Y,LCI_WAG,M,2000-Q4,73.9,2012
Q,GR,Y,LCI_WAG,N,2000-Q4,78.6,2012
Q,GR,Y,LCI_WAG,O,2000-Q4,80.1,2012
Q,GR,Y,LCI_WAG,P,2000-Q4,97.2,2012
Q,GR,Y,LCI_WAG,Q,2000-Q4,92,2012
Q,GR,Y,LCI_WAG,R,2000-Q4,89.3,2012
Q,GR,Y,LCI_WAG,S,2000-Q4,84,2012
Q,GR,Y,LCI_WAG,BTE,2000-Q4,85,2012
Q,GR,Y,LCI_WAG,BTF,2000-Q4,86.6,2012
Q,GR,Y,LCI_WAG,BTN,2000-Q4,81.9,2012
Q,GR,Y,LCI_WAG,BTS,2000-Q4,83.4,2012
Q,GR,Y,LCI_WAG,GTJ,2000-Q4,76,2012
Q,GR,Y,LCI_WAG,GTN,2000-Q4,80,2012
Q,GR,Y,LCI_WAG,KTN,2000-Q4,90.6,2012
Q,GR,Y,LCI_WAG,OTS,2000-Q4,86.5,2012
Q,GR,Y,LCI_WAG,PTS,2000-Q4,92.2,2012
Q,GR,Y,LCI_O,B,2000-Q4,135.4,2012
Q,GR,Y,LCI_O,C,2000-Q4,80.5,2012
Q,GR,Y,LCI_O,D,2000-Q4,71.4,2012
Q,GR,Y,LCI_O,E,2000-Q4,92.9,2012
Q,GR,Y,LCI_O,F,2000-Q4,90.1,2012
Q,GR,Y,LCI_O,G,2000-Q4,104.1,2012
